true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
adʊltɛrarɛ	adultɨɾaɹa	5	0.5	5	2	3	True	0.5	2.4499999999999997	0.048999999999999995	0
adʊmbrarɛ	adumbrira	3	0.3333333333333333	6	0	3	True	0.3333333333333333	1.2000000000000002	0.026666666666666672	0
adunatɪonɛm	ɐdunɐsɐʊ	8	0.7272727272727273	3	3	5	True	0.7272727272727273	4.25	0.07727272727272727	0
adʊŋkʊm	adunkʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	0.9	0.025714285714285714	0
adunarɛ	adunae	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
adurɛrɛ	aðuɾiɾ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	2.85	0.08142857142857143	0
adwɛktɪonɛm	aðβɛsθjʊmn	9	0.8181818181818182	3	5	3	True	0.8181818181818182	4.45	0.08090909090909092	0
adwɛnam	advɨnɐ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.85	0.05285714285714286	0
adwɛnirɛ	avinira	4	0.5	4	2	2	True	0.5	1.85	0.04625	0
adwɛrbɪalɛm	advɨɾbjala	6	0.5454545454545454	5	3	3	True	0.5454545454545454	4.05	0.07363636363636364	0
adwɛrsɪonɛm	ɐdvɨɾəsɐʊ	10	0.9090909090909091	2	4	5	True	0.9090909090909091	5.75	0.10454545454545454	0
adwɛrsari	aðβeɾsaɾ	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.6	0.08	0
adwɛrtɛntɪam	ɐdvɨɾəteɪŋsjɐ	11	0.8461538461538461	2	5	5	True	0.9166666666666666	7.0	0.11666666666666667	0
adwɛrtɛrɛ	avvɛɾtia	6	0.6666666666666666	3	4	2	False	0.6666666666666666	3.35	0.07444444444444445	0
adwɔkatɪonɛm	aðβukasliʊmn	9	0.75	4	4	4	True	0.75	4.15	0.06916666666666667	0
adwɔkarɛ	avwɣa	5	0.625	3	3	2	True	0.625	4.0	0.1	0
adwɔlwɛrɛ	avvoldʒera	7	0.7	3	3	3	False	0.7777777777777778	2.85	0.06333333333333334	0
adytʊm	adcta	3	0.5	3	1	2	True	0.5	2.6	0.08666666666666667	0
aɪdɪkʊlam	adikula	4	0.4444444444444444	5	1	3	True	0.4444444444444444	2.4	0.05333333333333333	0
aɪdɪfɪkatɪonɛm	eðifikaθɐʊm	10	0.7142857142857143	4	3	7	True	0.7142857142857143	4.1	0.058571428571428566	0
aɪdɪfɪkarɛ	adifikaa	5	0.5	5	1	4	True	0.5	2.4	0.048	0
aɪdilɛm	adil	3	0.42857142857142855	4	1	2	True	0.42857142857142855	3	0.08571428571428572	0
aɪdilɪtatɛm	eðiledadɨ	8	0.7272727272727273	3	4	4	True	0.7272727272727273	3.15	0.057272727272727274	0
aɪɡrʊm	ɛɡrʊm	2	0.3333333333333333	4	0	2	True	0.3333333333333333	1.2	0.04	0
aɪɡyptɪakʊm	dʒatsiakʊm	7	0.6363636363636364	5	2	4	False	0.6363636363636364	3.85	0.07	0
aɪɡyptɪʊm	edʒitsio	8	0.8888888888888888	1	3	5	False	0.8888888888888888	4.05	0.09	0
aɪmʊlatorɛm	emuladoɹa	7	0.6363636363636364	4	3	4	True	0.6363636363636364	3.3	0.06	0
aɪmʊlatrikɛm	emulatritʃe	6	0.5	6	2	4	True	0.5	3.65	0.06083333333333333	0
aɪmʊlʊm	ɛmulʊm	3	0.42857142857142855	4	0	3	True	0.42857142857142855	1.6	0.045714285714285714	0
aenɛʊm	ineʊm	3	0.5	3	0	3	True	0.5	1.2	0.04	0
aɪkwabɪlɪtatɛm	ekwɐbilidadɨ	9	0.6428571428571429	5	3	6	True	0.6428571428571429	3.1	0.04428571428571429	0
aɪkwalɪtatɛm	iɡwaltada	7	0.5833333333333334	5	3	4	True	0.5833333333333334	4.15	0.06916666666666667	0
aɪkwanɪmɛm	ekwanima	5	0.5	5	1	4	True	0.5	2.4	0.048	0
aɪkwanɪmɪtatɛm	akwanimctada	6	0.42857142857142855	8	2	4	True	0.42857142857142855	3.65	0.052142857142857144	0
aɪkwatɔrɪalɛm	akwatɛʁjal	6	0.46153846153846156	7	2	4	True	0.46153846153846156	5.1	0.07846153846153846	0
aɪkwɪlibrɪʊm	ekiibʁriʊm	7	0.5833333333333334	6	2	4	True	0.5833333333333334	4.0	0.06666666666666667	0
aɪkwɪpararɛ	ekipaɾaɾ	7	0.6363636363636364	4	3	4	True	0.6363636363636364	4.4	0.08	0
aɪkwɪpɛrarɛ	ekipaɾaɾra	8	0.7272727272727273	4	2	5	True	0.7272727272727273	4.800000000000001	0.08727272727272728	0
aɪkwɪsɔnʊm	ekwizʊmnʊm	6	0.6	5	1	4	True	0.6	2.45	0.049	0
aɪkwɪwalɛntɪam	ekivɐleɪŋsjɐ	12	0.8571428571428571	2	5	7	True	0.8571428571428571	6.6000000000000005	0.09428571428571429	0
aɪkwɪwalerɛ	okivalwɛra	8	0.7272727272727273	4	2	5	True	0.7272727272727273	4.45	0.08090909090909092	0
aɪkwɪwɔkatɪonɛm	ekivukɐsɐʊ	13	0.8666666666666667	2	5	8	True	0.8666666666666667	6.5	0.08666666666666667	0
aɪkwɪwɔkarɛ	ekwivʊmkara	7	0.6363636363636364	5	1	5	False	0.6363636363636364	2.85	0.05181818181818182	0
aɪkwɔrɛʊm	ekwɔɾiʊ	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.2	0.07111111111111111	0
aɪkwʊm	ɛkwʊm	2	0.3333333333333333	4	0	2	True	0.3333333333333333	1.2	0.04	0
aɪram	ɛɾa	4	0.8	1	2	2	True	0.8	2.8	0.11199999999999999	0
aɪrarɪʊm	eraɾiʊm	4	0.5	4	1	3	True	0.5	2.0	0.05	0
aɪrɛʊm	ɛɾiʊ	5	0.8333333333333334	1	2	3	True	0.8333333333333334	3.0	0.1	0
aɛrɪʊm	aɛɾeʊm	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.0	0.03333333333333333	0
aɛrɔmantiam	eɾaʊmantiia	6	0.5454545454545454	6	2	3	True	0.5454545454545454	3.4	0.061818181818181814	0
aɪrosʊm	erozʊm	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.25	0.03571428571428571	0
aɪruɡɪnosʊm	rudʒinaʊsʊm	7	0.6363636363636364	6	1	4	True	0.6363636363636364	4.8	0.08727272727272727	0
aɪruɡɪnɛm	rudʒinɐ	7	0.7777777777777778	3	2	4	True	0.7777777777777778	5.0	0.1111111111111111	0
aɪskʊlʊm	eskuiʊ	5	0.625	3	2	3	True	0.625	3.4	0.08499999999999999	0
aɪstatɛm	estia	6	0.75	3	2	3	True	0.75	3.8	0.095	0
aɪstɪmabɪlɛm	stimabila	6	0.5	6	1	5	True	0.5	3.4	0.056666666666666664	0
aɪstɪmatɪonɛm	ʃtimɐsɐʊ	11	0.8461538461538461	2	4	7	True	0.8461538461538461	6.3	0.09692307692307692	0
aɪstɪmatɪwatɛm	ʃtimɐtivɐ	11	0.7857142857142857	3	4	7	True	0.7857142857142857	5.9	0.0842857142857143	0
aɪstiwʊm	estivʊm	3	0.375	5	1	2	True	0.375	1.25	0.03125	0
aɪtatɛm	eʒada	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.4	0.09714285714285714	0
aɪtʰɛrɛm	atɨra	5	0.625	3	2	3	True	0.625	3.8	0.095	0
aɪtʰɛrɪʊm	etreʊm	5	0.5555555555555556	4	1	4	True	0.5555555555555556	3.0	0.06666666666666667	0
aɪwʊm	evʊm	3	0.6	2	1	2	True	0.6	1.25	0.05	0
affɛktɪonɛm	afeksjiʊmna	9	0.8181818181818182	4	3	4	False	0.8181818181818182	4.9	0.0890909090909091	0
affɛktʊm	afɛptʊm	2	0.25	6	2	0	False	0.25	1.25	0.03125	0
affɪdɛntɪarɛ	afjansa	8	0.6666666666666666	4	4	4	True	0.6666666666666666	6.15	0.10250000000000001	0
affɪrmatɪonɛm	afiɾmasjɔʊna	9	0.6923076923076923	5	4	4	True	0.6923076923076923	5.45	0.08384615384615385	0
affɪrmarɛ	afiɾmara	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.4	0.05333333333333333	0
afflɪktɪonɛm	afliiksjinna	8	0.6666666666666666	5	3	4	False	0.6666666666666666	5.4	0.09000000000000001	0
affliɡɛrɛ	afluʒiʒʒera	7	0.6363636363636364	5	2	2	True	0.7777777777777778	4.6000000000000005	0.10222222222222223	0
afflarɛ	aʎa	5	0.7142857142857143	2	4	1	True	0.7142857142857143	4.6000000000000005	0.13142857142857145	0
afflʊɛntɪam	afluɛnŋja	5	0.45454545454545453	6	3	2	True	0.45454545454545453	3.9	0.07090909090909091	0
afflʊɛrɛ	afflujira	4	0.4444444444444444	5	0	3	False	0.5	2.0	0.05	0
afrɪkʊm	afɾikʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.0	0.02857142857142857	0
aɡapen	aɡapa	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.4	0.04666666666666666	0
aɡarɪkʊm	aɡaʁika	4	0.5	4	2	2	True	0.5	2.1	0.052500000000000005	0
aɡrʊm	aɡrɛm	1	0.2	4	0	1	True	0.2	0.6	0.024	0
aɡɡɛrɛm	adʒinea	6	0.8571428571428571	1	4	2	True	0.8571428571428571	3.15	0.09	0
aɡɡlɔmɛrarɛ	aɡclmeɾaɾra	6	0.5454545454545454	6	2	3	True	0.5454545454545454	3.6	0.06545454545454546	0
aɡɡlutɪnarɛ	aɡlytinara	4	0.36363636363636365	7	1	3	True	0.36363636363636365	1.7999999999999998	0.03272727272727272	0
aɡɡrawarɛ	aɡʁavaɾa	5	0.5555555555555556	4	4	1	True	0.5555555555555556	3.15	0.06999999999999999	0
aɡɡrɛdi	aɡʁɛsiɹa	5	0.625	4	3	0	True	0.7142857142857143	3.35	0.09571428571428571	0
aɡɡrɛɡatɪonɛm	aɡʁoɡasliʊmn	9	0.6923076923076923	5	4	4	True	0.6923076923076923	5.05	0.07769230769230769	0
aɡɡrɛɡarɛ	aɡʁeʒaɹa	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.1	0.06888888888888889	0
aɡɪlɪtatɛm	aʒiltadɨ	6	0.6	4	3	3	True	0.6	3.4	0.068	0
aɡinam	aina	2	0.3333333333333333	4	2	0	True	0.3333333333333333	2	0.06666666666666667	0
aɡɪtatorɛm	axitadʊm	6	0.6	4	3	3	True	0.6	2.95	0.059000000000000004	0
aɡɪtarɛ	aʒitaɾa	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.15	0.06142857142857142	0
aŋnatɪonɛm	aɡnaθjʊm	6	0.6	4	3	3	True	0.6	3.85	0.077	0
aŋnatʊm	aɲatʊm	2	0.2857142857142857	5	2	0	True	0.2857142857142857	1.25	0.03571428571428571	0
aŋnɛllam	aɲɛləa	4	0.5	4	4	0	True	0.5	3.25	0.08125	0
aŋnɛllʊm	aɲella	5	0.625	3	3	2	True	0.625	3.05	0.07625	0
aŋninʊm	aɲinʊm	2	0.2857142857142857	5	2	0	True	0.2857142857142857	1.25	0.03571428571428571	0
aŋnɪtɪonɛm	ɐɡnisɐʊ	9	0.9	1	4	5	True	0.9	4.55	0.091	0
aŋnomɛntʊm	aɡnʊmmɛntʊm	3	0.2727272727272727	8	1	1	False	0.3	1.7	0.034	0
aŋnʊm	ɐɲʊ	4	0.8	1	3	1	True	0.8	2.45	0.098	0
aɡɛrɛ	aʒiɹa	4	0.8	1	2	2	True	0.8	1.6	0.064	0
aɡɔram	ɐɡuɾɐpɐpiɐmeɪŋtu	14	0.875	2	1	3	True	2.3333333333333335	11.35	0.3783333333333333	0
aɡrarɪʊm	aɡʁaʁjʊm	3	0.375	5	2	1	True	0.375	2.0	0.05	0
aɡrɛllʊm	ɐɡɹɛlɐ	5	0.625	3	3	2	True	0.625	2.85	0.07125000000000001	0
aɡrɛstɛm	aɡɹɛsta	3	0.375	5	2	1	True	0.375	1.65	0.041249999999999995	0
aɡrimensorɛm	aɡrimensor	2	0.16666666666666666	10	1	1	True	0.16666666666666666	2	0.03333333333333333	0
alabastrʊm	alabastra	2	0.2	8	1	1	True	0.2	1.6	0.032	0
alakrɛm	alɛɡʁa	5	0.7142857142857143	2	3	2	True	0.7142857142857143	2.8	0.08	0
alakrɪtatɛm	alakɹitada	5	0.45454545454545453	6	3	2	True	0.45454545454545453	1.9	0.034545454545454546	0
alapam	abitxa	5	0.8333333333333334	2	3	1	True	0.8333333333333334	3.15	0.105	0
alatʊm	alaðʊm	1	0.16666666666666666	5	1	0	True	0.16666666666666666	0.5	0.016666666666666666	0
alaʊdam	alwɛdɾa	4	0.5714285714285714	4	1	2	True	0.5714285714285714	2.8	0.08	0
alaʊsam	alɔza	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.45	0.07	0
albarɪʊm	alveɾʊm	4	0.5	4	2	2	True	0.5	2.05	0.05125	0
albeskɛrɛ	albʲ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	5.5	0.12222222222222222	0
albuɡɪnɛm	alβuxine	5	0.5555555555555556	4	3	2	True	0.5555555555555556	2.45	0.05444444444444445	0
albumɛn	albumna	2	0.2857142857142857	6	0	1	True	0.2857142857142857	2	0.05714285714285714	0
albʊrnʊm	ɑlbuɾənʊ	5	0.625	4	2	2	True	0.625	3.6	0.09	0
alkedɪnɛm	alθeðʊmn	6	0.6666666666666666	4	3	2	True	0.6666666666666666	2.65	0.058888888888888886	0
alkɛm	altɨo	3	0.6	2	2	1	True	0.6	1.65	0.066	0
alkyɔnɛm	altjɔn	4	0.5	4	2	2	True	0.5	3.25	0.08125	0
alɛam	alea	2	0.4	3	1	1	True	0.4	1.2	0.048	0
alɡorɛm	alɡoɹa	3	0.42857142857142855	4	2	1	True	0.42857142857142855	1.65	0.04714285714285714	0
alɪenatɪonɛm	aljenasjiʊmn	7	0.5833333333333334	6	2	4	True	0.5833333333333334	3.95	0.06583333333333334	0
alɪenɪɡɛnʊm	aljonixenʊm	5	0.45454545454545453	6	1	4	True	0.45454545454545453	2.3	0.04181818181818182	0
alɪenarɛ	alenaa	3	0.375	5	1	2	True	0.375	2.4	0.06	0
alɪenʊm	aleɛnʊm	2	0.2857142857142857	6	0	1	True	0.2857142857142857	0.19999999999999996	0.005714285714285713	0
alɪkwɛm	alɣeŋ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	3.2	0.09142857142857143	0
allakrɪmarɛ	allakrimare	2	0.18181818181818182	9	0	2	True	0.18181818181818182	0.19999999999999996	0.0036363636363636355	0
allatrarɛ	alətra	4	0.4444444444444444	5	2	2	True	0.4444444444444444	3.4	0.07555555555555556	0
allek	alitʃe	4	0.6666666666666666	3	2	0	True	0.8	3.25	0.13	0
allɛktarɛ	aleptara	4	0.4444444444444444	5	2	2	False	0.4444444444444444	1.85	0.04111111111111111	0
alleɡatɪonɛm	aleɡasjiʊmne	8	0.6666666666666666	6	3	3	True	0.6666666666666666	4.65	0.0775	0
allɛɡɛrɛ	aleɡaɹa	5	0.625	3	2	3	True	0.625	2.25	0.05625	0
alleɡɔrizzarɛ	alleɡoridzzare	3	0.21428571428571427	11	0	2	False	0.23076923076923078	1.2	0.01846153846153846	0
allɛwɪarɛ	alevaae	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.05	0.06777777777777777	0
allɛwarɛ	allevare	3	0.375	5	1	2	True	0.375	0.6499999999999999	0.016249999999999997	0
allɔkarɛ	alwkaɹa	4	0.5	4	2	2	True	0.5	2.15	0.05375	0
allɔkutɪonɛm	alokusjɔiʊmna	9	0.6923076923076923	5	3	4	True	0.75	5.7	0.095	0
alludɛrɛ	aluðer	4	0.5	4	2	2	True	0.5	2.45	0.061250000000000006	0
almʊm	almʊm	0	0.0	5	0	0	True	0.0	0	0.0	1
alnʊm	alnʊm	0	0.0	5	0	0	False	0.0	0	0.0	1
alɛrɛ	ɐlimeɪŋtaɹ	9	0.9	1	1	3	True	1.8	6.1	0.244	0
alpʰabetʊm	alfaβetʊm	3	0.3	7	3	0	True	0.3	2.0	0.04	0
altarɛm	altal	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.0	0.05714285714285714	0
altɛrkatɪonɛm	altaɾkasjʊna	7	0.5384615384615384	6	3	4	True	0.5384615384615384	4.25	0.06538461538461539	0
altɛrkari	altaɾkaa	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.8	0.06222222222222222	0
altɛrnatɪonɛm	alternatjiona	5	0.38461538461538464	9	1	3	False	0.38461538461538464	2.6	0.04	0
altɛrnarɛ	alteɾnaɾ	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.6	0.05777777777777778	0
altɛrnʊm	alteɾnʊm	2	0.25	6	1	1	True	0.25	1.2	0.03	0
altʰaɪam	altea	4	0.5	4	2	2	True	0.5	3.0	0.075	0
altɪssɪmʊm	altisimʊm	3	0.3	7	1	2	True	0.3	1.0	0.02	0
altɪtudɪnɛm	altitudina	4	0.36363636363636365	7	1	3	True	0.36363636363636365	1.4	0.025454545454545452	0
alukɪnari	alyθina	5	0.5555555555555556	4	2	3	True	0.5555555555555556	2.9	0.06444444444444444	0
alʊm	alœ	2	0.5	2	1	1	True	0.5	1.4	0.06999999999999999	0
alʊmnʊm	alumnʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.4	0.011428571428571429	0
alwɛarɪʊm	alβeaɾjʊm	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.95	0.06555555555555556	0
alwɛʊm	alveʊm	2	0.3333333333333333	4	1	1	True	0.3333333333333333	0.44999999999999996	0.014999999999999998	0
alwʊm	alvʊm	1	0.2	4	1	0	True	0.2	0.25	0.01	0
amabɪlɪtatɛm	amaβiliðad	7	0.5833333333333334	5	4	3	True	0.5833333333333334	3.5	0.058333333333333334	0
amalɡama	amalɡama	0	0.0	8	0	0	True	0.0	0	0.0	1
amantɛm	amantɨ	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
amanʊensɛm	amanuɛnsɨ	4	0.4	6	1	3	True	0.4	2.0	0.04	0
amarɪkarɛ	amaɾɨeʒara	5	0.5	5	2	2	True	0.5555555555555556	3.15	0.06999999999999999	0
amarɪtɪɛm	aməɾeaxa	7	0.7777777777777778	2	3	4	True	0.7777777777777778	4.8	0.10666666666666666	0
amarɪtudɪnɛm	amɛʁtymina	8	0.6666666666666666	4	3	5	True	0.6666666666666666	4.199999999999999	0.06999999999999999	0
amarʊlɛntʊm	amarulɛntʊm	1	0.09090909090909091	10	0	1	True	0.09090909090909091	0.4	0.007272727272727273	0
amasɪʊm	amazio	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.45	0.041428571428571426	0
amatorɛm	amador	3	0.375	5	2	1	True	0.375	2.25	0.05625	0
amatorɪʊm	amatɔɾjʊm	3	0.3333333333333333	6	1	2	True	0.3333333333333333	2.0	0.044444444444444446	0
ambaɡɛm	ɑmbaʒɨs	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.1	0.060000000000000005	0
ambɪɡwɪtatɛm	ambiɡwitada	5	0.4166666666666667	7	2	3	True	0.4166666666666667	1.65	0.0275	0
ambitʊm	ambitʊm	0	0.0	7	0	0	True	0.0	0	0.0	1
ambos	ambʊm	2	0.4	3	1	1	True	0.4	0.95	0.038	0
ambrɔsɪam	ɑbrɔzia	5	0.5555555555555556	4	3	2	True	0.5555555555555556	2.45	0.05444444444444445	0
ambʊlarɛ	andaa	6	0.75	2	4	2	False	0.75	3.9	0.0975	0
amɛntɛm	amɛnta	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
amɛntɪam	amɛntsa	2	0.25	6	1	1	False	0.25	2.0	0.05	0
amɛntarɛ	ɐmeɪŋtaɹ	6	0.75	3	2	3	True	0.75	3.15	0.07875	0
amɛntʊm	amentʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.19999999999999996	0.005714285714285713	0
amɪtɛm	anda	5	0.8333333333333334	1	3	2	False	0.8333333333333334	2.9	0.09666666666666666	0
amɛtʰystam	amatista	4	0.4	6	2	2	True	0.4	2.5999999999999996	0.05199999999999999	0
amikam	amika	1	0.16666666666666666	5	1	0	True	0.16666666666666666	1	0.03333333333333333	0
amikalɛm	amikal	2	0.25	6	1	1	True	0.25	2	0.05	0
amikɪtɪam	amititsja	5	0.5555555555555556	5	2	2	False	0.5555555555555556	3.25	0.07222222222222222	0
amɪktʊm	amiptʊm	2	0.2857142857142857	5	1	1	False	0.2857142857142857	0.25	0.007142857142857143	0
amnɛm	amnikɔl	4	0.5714285714285714	3	1	1	True	0.8	2.7	0.10800000000000001	0
amarɛ	amaɹ	2	0.4	3	1	1	True	0.4	1.25	0.05	0
amɔɪnɪtatɛm	amenptada	6	0.5454545454545454	5	2	4	False	0.5454545454545454	3.65	0.06636363636363636	0
amɔɪnʊm	amɛnʊm	2	0.2857142857142857	5	0	2	True	0.2857142857142857	1.2	0.03428571428571429	0
amɔwerɛ	amaʊvibla	7	0.7777777777777778	2	2	3	True	1.0	2.85	0.08142857142857143	0
ampʰɪbrakʰyn	amfiβɾakʊm	8	0.6666666666666666	4	6	2	True	0.6666666666666666	4.45	0.07416666666666667	0
amplɪfɪkatɪonɛm	ɑmpifiksjɔʊn	10	0.6666666666666666	5	3	7	False	0.6666666666666666	5.3	0.07066666666666667	0
amplɪfɪkarɛ	ampifikaɾa	5	0.45454545454545453	6	2	3	True	0.45454545454545453	2.4	0.04363636363636363	0
amplɪtudɪnɛm	ɑpptydʊ	9	0.75	3	4	5	False	0.75	6.5	0.10833333333333334	0
amplʊm	ampʃʊm	1	0.16666666666666666	5	1	0	True	0.16666666666666666	0.75	0.025	0
ampʊllam	ampulla	2	0.25	6	1	1	True	0.25	1.4	0.034999999999999996	0
amʊrkam	amuɾka	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
amyɡdalʊm	amiɡdala	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.7999999999999998	0.039999999999999994	0
anakʰrɔnɪsmʊm	inakronizmʊm	5	0.38461538461538464	8	2	3	True	0.38461538461538464	1.65	0.025384615384615384	0
analɛm	ɐnal	3	0.5	3	1	2	True	0.5	2.2	0.07333333333333333	0
analysɛm	analɛsis	3	0.375	5	1	2	True	0.375	1.35	0.03375	0
anarkʰɪam	anaɾkia	4	0.4444444444444444	5	3	1	True	0.4444444444444444	3.0	0.06666666666666667	0
anatɛm	inatea	3	0.5	3	1	2	True	0.5	1.6	0.05333333333333334	0
aŋkɪpɪtɛm	ɐŋsipcta	6	0.6666666666666666	3	2	4	True	0.6666666666666666	3.1	0.06888888888888889	0
anɛmonen	anɛmʊmna	4	0.5	5	1	2	True	0.5	2.45	0.061250000000000006	0
anetʰʊm	anɛtʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
aŋɡarɪam	aŋɡeria	3	0.375	5	1	2	True	0.375	1.4	0.034999999999999996	0
aŋɡɛlɪkʊm	aŋeʒlekkʊm	4	0.4	6	1	2	False	0.4444444444444444	3.0	0.06666666666666667	0
aŋɡlensɛm	ɑɡɡlɛza	7	0.7777777777777778	3	4	2	True	0.7777777777777778	3.55	0.07888888888888888	0
aŋɡorɛm	aŋɡʊm	3	0.42857142857142855	4	1	2	True	0.42857142857142855	2.2	0.06285714285714286	0
aŋɡʊlarɛm	ɐŋɡula	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.6	0.08	0
aŋɡʊstɪam	aŋɡɔʃa	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.45	0.07666666666666667	0
aŋɡʊstarɛ	aŋɡusta	3	0.3333333333333333	6	1	2	True	0.3333333333333333	2.4	0.05333333333333333	0
aŋɡʊstʊm	aŋɡusti	3	0.375	5	1	2	True	0.375	1.8	0.045	0
anhelɪtʊm	aljɪntʊm	5	0.5555555555555556	6	2	1	True	0.5555555555555556	2.25	0.05	0
anhelarɛ	anelaa	3	0.375	5	2	1	True	0.375	2.4	0.06	0
anɪmal	animal	1	0.16666666666666666	5	0	1	True	0.16666666666666666	0.0	0.0	0
anɪmalkʊlʊm	inimalkulʊm	3	0.2727272727272727	8	0	3	True	0.2727272727272727	0.8	0.014545454545454545	0
anɪmosʊm	inimozcta	6	0.6666666666666666	3	2	3	True	0.75	3.4	0.08499999999999999	0
anɪmʊm	animʊm	1	0.16666666666666666	5	0	1	True	0.16666666666666666	0.0	0.0	0
anisʊm	anis	2	0.3333333333333333	4	1	1	True	0.3333333333333333	2	0.06666666666666667	0
annalɛm	anɑl	4	0.5714285714285714	3	2	2	True	0.5714285714285714	3.2	0.09142857142857143	0
annɛksʊm	anɛksʊm	1	0.125	7	1	0	False	0.125	1	0.025	0
annɪkʊlʊm	inexʊm	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.65	0.0811111111111111	0
annɪhɪlatɪonɛm	anoiilsjɔsiona	11	0.7857142857142857	5	4	5	True	0.7857142857142857	6.25	0.08928571428571429	0
annɪhɪlarɛ	anikilaɾa	6	0.6	4	3	3	True	0.6	2.9	0.057999999999999996	0
annonam	anʊmna	3	0.42857142857142855	4	2	1	True	0.42857142857142855	3.0	0.08571428571428572	0
annonarɪʊm	innʊmnario	6	0.6	5	1	4	False	0.6	2.8	0.055999999999999994	0
annosɪtatɛm	annozita	5	0.45454545454545453	6	3	2	False	0.45454545454545453	3.25	0.05909090909090909	0
annosʊm	anʊmzʊm	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.25	0.06428571428571428	0
annɔtatɪonɛm	anotasjɔiʊmna	9	0.6923076923076923	5	3	4	True	0.75	5.7	0.095	0
annotɪnʊm	nnntenʊm	3	0.3333333333333333	6	0	3	False	0.3333333333333333	2.0	0.044444444444444446	0
annullarɛ	anullara	2	0.2222222222222222	7	1	1	True	0.2222222222222222	1.4	0.03111111111111111	0
annʊmɛrarɛ	noverara	6	0.6	4	2	4	True	0.6	3.0500000000000003	0.061000000000000006	0
annuntɪarɛ	anustaara	4	0.4	6	2	2	True	0.4	2.3	0.046	0
annʊʊm	annuʊm	1	0.16666666666666666	5	0	1	False	0.16666666666666666	0.4	0.013333333333333334	0
anodynɔn	andinʊm	4	0.5	4	1	3	False	0.5	1.65	0.041249999999999995	0
anomalɔn	inɔmalʊm	4	0.5	4	1	3	True	0.5	0.85	0.021249999999999998	0
anormalʊm	anuɾmaɑl	5	0.5555555555555556	5	2	2	True	0.5555555555555556	3.1	0.06888888888888889	0
ansam	ansa	1	0.2	4	1	0	True	0.2	1	0.04	0
ansɛrɛm	ansaɾ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.8	0.08	0
ansɛrinʊm	ɐŋsɨɾinʊ	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.1	0.06888888888888889	0
ansʊlam	azola	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.45	0.07	0
antas	ɐnta	2	0.4	3	1	1	True	0.4	1.2	0.048	0
antɛkedɛrɛ	inteedaeɹra	7	0.6363636363636364	5	1	4	True	0.7	4.2	0.084	0
antɛkɛssorɛm	anteɛʃsɨsora	6	0.5	8	2	2	True	0.5	4.6	0.07666666666666666	0
antɛmuralɛ	intemuralea	4	0.36363636363636365	7	0	3	True	0.4	1.7999999999999998	0.036	0
antɛnatʊm	intenatʊm	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.6	0.013333333333333332	0
antɛnnam	antena	3	0.375	5	2	1	True	0.375	2.2	0.05500000000000001	0
antɛponɛrɛ	antɨporra	4	0.4	6	1	3	True	0.4	2.05	0.040999999999999995	0
antɛwɛnirɛ	anteβeniɾ	5	0.5	5	2	3	True	0.5	2.55	0.051	0
